Time_tick,PV,Demand,Day,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,AvgTemp_F,Yn,Yn_class
80,0.0,3.19,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.4779035342652415,1.0
81,0.0,3.18,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.47787807359686474,1.0
82,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.47803083760712556,1.0
83,0.0,3.32,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.47693602886692293,1.0
84,0.0,3.3,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.47825998362251676,1.0
85,0.0,3.32,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.4784127476327776,1.0
86,0.0,3.19,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.47825998362251676,1.0
87,0.0,3.2,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.47823452295414,1.0
88,0.0,3.25,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.47917656768408173,1.0
89,0.0,3.34,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.47955847770973387,1.0
90,0.0,3.34,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.4796093990464875,1.0
91,0.0,3.36,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.4796093990464875,1.0
92,0.0,3.27,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.47922748902083534,1.0
93,0.0,3.25,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.4801440730824003,1.0
94,0.0,3.19,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.48546535277315256,1.0
95,0.0,3.34,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.4891571496877893,1.0
96,0.0,3.35,0,1,0,0,0,0,0,0,0,0,0,0,28.8,0.491015778479296,1.0
1,0.0,3.36,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.4870838027287616,1.0
2,0.0,3.32,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.48415073373175377,1.0
3,0.0,3.18,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.48649481263425914,1.0
4,0.0,3.27,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.48923183448476565,1.0
5,0.0,3.43,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.4926469587690935,1.0
6,0.0,3.35,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.4951124000211239,1.0
7,0.0,3.4,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.4974072548968723,1.0
8,0.0,3.36,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.49913094214598197,1.0
9,0.0,3.25,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5009675048891052,1.0
10,0.0,3.21,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5025511584621425,1.0
11,0.0,3.16,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5035916512455981,1.0
12,0.0,3.28,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5075821865333991,1.0
13,0.0,3.39,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5090818199007929,1.0
14,0.0,3.32,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5093729203789723,1.0
15,0.0,3.38,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5096614745866285,1.0
16,0.0,3.28,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5077527733170517,1.0
17,0.0,3.18,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5059815596567099,1.0
18,0.0,3.24,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5046058347056787,1.0
19,0.0,3.27,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5053705033101386,1.0
20,0.0,3.84,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5056633009964718,1.0
21,0.0,3.36,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.504707677379186,1.0
22,0.0,3.26,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5058398284669554,1.0
23,0.0,3.18,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5076585688440576,1.0
24,0.0,3.57,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5108954683479051,1.0
25,0.0,3.4,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5116940847817811,1.0
26,0.0,3.36,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5119427506768756,1.0
27,0.0,3.34,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5131266717563969,1.0
28,0.0,3.21,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5155038496296348,1.0
29,0.0,3.63,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5197455969812105,1.0
30,0.0,5.34,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5222594135031567,1.0
31,0.0,4.64,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5198890252772763,1.0
32,0.0,4.07,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5164730522361074,1.0
33,0.0043333,1.81,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5175424003079332,1.0
34,0.012,2.22,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5279413858261759,1.0
35,0.0193333,4.26,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5378252172900515,1.0
36,0.015,4.27,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.542024530160385,1.0
37,0.0086667,4.62,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5462128101083693,1.0
38,0.0216667,4.42,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5495956842806483,1.0
39,0.0786667,4.33,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5529352754185295,1.0
40,0.153,4.23,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5567509809532142,1.0
41,0.2186667,4.3,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5612906181247985,1.0
42,0.418,4.29,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5659719864861372,1.0
43,0.7513333,4.37,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5711863313697069,1.0
44,0.3326667,5.06,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5771984437266262,1.0
45,0.491,4.36,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.580922490956997,1.0
46,1.3956666,4.9,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5856098000051668,1.0
47,0.7566667,4.19,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.591378338600667,1.0
48,1.6296666,4.26,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.5973785694820816,1.0
49,1.8156666,4.4,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6056269771774826,1.0
50,1.7703334,4.41,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6138397399371562,1.0
51,0.8196667,4.36,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6214533286405045,1.0
52,0.935,4.32,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6272065911405067,1.0
53,0.7453333,4.21,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6334317245586355,1.0
54,0.4553333,4.26,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6398359312085575,1.0
55,0.5456667,4.52,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6452726325620037,1.0
56,0.1686667,4.62,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6512957780449574,1.0
57,0.6763333,4.56,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6549587196712239,1.0
58,0.9423333,4.44,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6599142142905057,1.0
59,0.625,4.45,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.665979794152859,1.0
60,0.1863333,4.46,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6711865008359155,2.0
61,0.044,4.92,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6754290967406469,2.0
62,0.0126667,4.63,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6780362691824317,2.0
63,0.011,4.42,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6811237997033824,2.0
64,0.0016667,3.3,1,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6845635360010888,2.0
65,0.0,4.49,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6914930812782567,2.0
66,0.0,5.89,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6952612601980238,2.0
67,0.0,6.09,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6954649455450382,2.0
68,0.0,5.89,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6959486982441976,2.0
69,0.0,5.9,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6957704735655599,2.0
70,0.0,5.94,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6962542262647192,2.0
71,0.0,5.71,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6962542262647192,2.0
72,0.0,5.75,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.697068967652777,2.0
73,0.0,5.86,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6975272596835594,2.0
74,0.0,5.92,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6977564056989508,2.0
75,0.0,5.92,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6975527203519363,2.0
76,0.0,5.98,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6978582483724579,2.0
77,0.0,6.19,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6979600910459651,2.0
78,0.0,5.71,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6971198889895307,2.0
79,0.0,5.77,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6972981136681681,2.0
80,0.0,5.79,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6972981136681681,2.0
81,0.0,5.87,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6974763383468059,2.0
82,0.0,5.81,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6970944283211539,2.0
83,0.0,5.63,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6971198889895307,2.0
84,0.0,5.8,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6974763383468059,2.0
85,0.0,5.83,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6975017990151826,2.0
86,0.0,5.98,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6979346303775883,2.0
87,0.0,5.94,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6976545630254435,2.0
88,0.0,6.34,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6972471923314145,2.0
89,0.0,5.89,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6958468555706904,2.0
90,0.0,5.83,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6955413275501687,2.0
91,0.0,5.88,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6957704735655599,2.0
92,0.0,5.87,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6960250802493279,2.0
93,0.0,5.94,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6958977769074439,2.0
94,0.0,5.9,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6963560689382264,2.0
95,0.0,5.83,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.6911366319209815,2.0
96,0.0,5.76,0,1,0,0,0,0,0,0,0,0,0,0,27.3,0.684287712127621,2.0
1,0.0,6.02,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6775660956761445,2.0
2,0.0,5.97,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6701570411784943,2.0
3,0.0,5.97,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.662773447349221,1.0
4,0.0,6.28,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.655338932183194,1.0
5,0.0,5.82,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6467586869402108,1.0
6,0.0,6.09,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6393946130924831,1.0
7,0.0,5.94,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6314407002915693,1.0
8,0.0,6.03,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6236174854525329,1.0
9,0.0,5.93,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6156593291729421,1.0
10,0.0,5.95,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6078454500481008,1.0
11,0.0,5.84,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5997150099803885,1.0
12,0.0,6.04,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5919045255773832,1.0
13,0.0,6.02,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.583314944620205,1.0
14,0.0,5.86,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5765194922304357,1.0
15,0.0,5.78,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5686495996351654,1.0
16,0.0,5.77,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5610411033710205,1.0
17,0.0,5.86,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5534928637504535,1.0
18,0.0,5.72,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5453743052600888,1.0
19,0.0,5.82,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5375358140200263,1.0
20,0.0,5.77,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5295267364036819,1.0
21,0.0,5.81,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5217807524284596,1.0
22,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5147196605344159,1.0
23,0.0,5.87,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5074073565765976,1.0
24,0.0,5.78,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.49980819561927703,1.0
25,0.0,5.79,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.4925731223215874,1.0
26,0.0,5.77,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.48500281695816505,1.0
27,0.0,5.92,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.4774851302414929,1.0
28,0.0,5.98,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.46973235672075586,1.0
29,0.0,5.82,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.4634851572542436,1.0
30,0.0,6.12,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.4571157466813654,1.0
31,0.0,3.85,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.45080150092391785,1.0
32,0.0,3.14,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.44858642277513583,1.0
33,0.0,3.12,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.4481535914127301,1.0
34,0.0,3.11,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.44868826544864304,1.0
35,0.01,3.08,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.4550025112060906,1.0
36,0.01,3.06,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.4615204423105526,1.0
37,0.02,2.93,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.47025345156379667,1.0
38,0.0323333,2.96,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.47763704539307006,1.0
39,0.034,3.0,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.4850520405775513,1.0
40,0.0626667,2.93,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.49364247008788514,1.0
41,0.1056667,3.01,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.501032853564516,1.0
42,0.179,3.04,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5085072571449475,1.0
43,0.1633333,2.92,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5164993609484265,1.0
44,0.1476667,2.92,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5248589470315298,1.0
45,0.1836667,2.85,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5327967347764192,1.0
46,0.309,3.66,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5412080910549599,1.0
47,0.261,3.03,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5472651840618017,1.0
48,0.2283333,3.02,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5549313913100576,1.0
49,0.2046667,3.01,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5627690335895938,1.0
50,0.2586667,2.93,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.570546419225552,1.0
51,0.2186667,2.86,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5788941237313079,1.0
52,0.1656667,2.84,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5872927496756601,1.0
53,0.2023333,2.93,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.5955564339757726,1.0
54,0.2033333,3.24,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6033278786193719,1.0
55,0.192,3.32,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6103380491766618,1.0
56,0.1346667,3.02,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6170902184301905,1.0
57,0.0416667,2.98,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6247912220610182,1.0
58,0.0333333,2.85,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6328410367467656,1.0
59,0.0326667,2.85,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6408187128042169,1.0
60,0.015,2.89,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6487946915516715,1.0
61,0.0136667,3.54,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6563183190570173,1.0
62,0.0016667,3.32,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6620563051559935,1.0
63,0.0,3.64,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6685530190707556,2.0
64,0.0,2.98,1,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6743580514606671,2.0
65,0.0,2.97,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6819962519737085,2.0
66,0.0,3.33,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.689507149144866,2.0
67,0.0,5.59,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6964069902749801,2.0
68,0.0,5.63,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6972471923314145,2.0
69,0.0,6.48,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6977818663673275,2.0
70,0.0,5.81,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6959741589125743,2.0
71,0.0,5.84,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6958468555706904,2.0
72,0.0,6.34,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6957450128971832,2.0
73,0.0,5.77,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6947265861621109,2.0
74,0.0,5.84,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6956686308920527,2.0
75,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6959486982441976,2.0
76,0.0,6.04,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6957195522288063,2.0
77,0.0,5.89,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6948284288356181,2.0
78,0.0,5.97,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6946502041569805,2.0
79,0.0,5.73,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6942428334629517,2.0
80,0.0,5.78,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6945483614834734,2.0
81,0.0,5.87,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6948538895039951,2.0
82,0.0,5.86,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6948284288356181,2.0
83,0.0,5.95,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6950321141826326,2.0
84,0.0,5.94,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6947265861621109,2.0
85,0.0,5.92,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.694217372794575,2.0
86,0.0,5.78,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6939118447740533,2.0
87,0.0,5.79,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6939882267791836,2.0
88,0.0,5.78,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6945738221518502,2.0
89,0.0,5.91,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6950575748510093,2.0
90,0.0,6.1,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6951339568561398,2.0
91,0.0,5.95,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6947520468304876,2.0
92,0.0,5.95,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6963815296066033,2.0
93,0.0,5.83,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6957959342339368,2.0
94,0.0,5.78,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6956177095552991,2.0
95,0.0,5.87,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6958468555706904,2.0
96,0.0,5.92,0,1,0,0,0,0,0,0,0,0,0,0,33.0,0.6936063167535316,2.0
1,0.0,5.98,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6864264082712725,2.0
2,0.0,5.92,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6789918931052457,2.0
3,0.0,6.04,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6714555352657113,2.0
4,0.0,5.92,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6635084121121549,1.0
5,0.0,5.84,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6556750130057678,1.0
6,0.0,5.77,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6480673652947785,1.0
7,0.0,5.76,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6406778307786741,1.0
8,0.0,5.8,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6331711770861937,1.0
9,0.0,5.94,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6256263324929908,1.0
10,0.0,6.14,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6188911370523276,1.0
11,0.0,5.95,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.610675828022131,1.0
12,0.0,5.91,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6024023838330883,1.0
13,0.0,5.69,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5942439370301618,1.0
14,0.0,5.82,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5871786015555984,1.0
15,0.0,5.81,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5799554099370989,1.0
16,0.0,5.85,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5726015203567221,1.0
17,0.0,5.9,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5658646275042195,1.0
18,0.0,5.86,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5581924794672899,1.0
19,0.0,5.94,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.550829254172718,1.0
20,0.0,5.83,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5432241525285664,1.0
21,0.0,5.74,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5359721056216967,1.0
22,0.0,5.8,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5287285454684957,1.0
23,0.0,5.81,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5214043597296447,1.0
24,0.0,6.02,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5141879577585026,1.0
25,0.0,5.97,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5069452461584572,1.0
26,0.0,5.94,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.4995565601955085,1.0
27,0.0,5.95,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.49290877968232477,1.0
28,0.0,6.59,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.4856889827856613,1.0
29,0.0,5.72,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.47647222083325796,1.0
30,0.0,5.76,0,1,0,0,0,0,0,0,0,0,0,0,24.5,0.46982698638691195,1.0
31,0.0,5.87,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.46384372931836276,1.0
32,0.0,4.99,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.4567147421728574,1.0
33,0.0,3.1,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.45187721518126456,1.0
34,0.0,3.06,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.4580132362600745,1.0
35,0.0,2.96,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.4646075493696669,1.0
36,0.0213333,2.94,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.47158377250491146,1.0
37,0.1266667,2.97,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.47881799694391736,1.0
38,0.228,3.08,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.48634586802978286,1.0
39,0.2423333,3.11,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.49405535841427933,1.0
40,0.2883333,3.1,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5017758816192822,1.0
41,0.1733333,3.01,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5096135240006611,1.0
42,0.0753333,3.37,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5170056045836031,1.0
43,0.0566667,2.97,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5231297439832231,1.0
44,0.2695,2.97,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5304793902886082,1.0
45,0.4143333,3.12,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5387273738092742,1.0
46,0.165,3.08,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5470895059592151,1.0
47,0.137,3.12,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5547658974748217,1.0
48,0.0783333,3.0,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5621927744403357,1.0
49,0.096,3.3,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.569368439342075,1.0
50,0.0933333,2.98,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5758761861791862,1.0
51,0.112,3.08,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.583140963522087,1.0
52,0.177,3.13,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5906569528269198,1.0
53,0.0983333,3.08,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.5981856724659409,1.0
54,0.165,3.06,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6056923260565786,1.0
55,0.0466667,2.97,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.612884964873026,1.0
56,0.0043333,2.98,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6201836899435003,1.0
57,0.0246667,3.2,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6274000919146424,1.0
58,0.062,3.13,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6341845114839052,1.0
59,0.051,3.38,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6414458941049699,1.0
60,0.0056667,3.12,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6478645286027624,1.0
61,0.0,2.97,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6544732694583827,1.0
62,0.0,3.11,1,1,0,0,0,0,0,0,0,0,0,0,24.5,0.6613985712568735,1.0
